1.0_100,1.0
1.0_103,1.0
1.0_105,1.0
1.0_108,1.0
2.0.0_107,2.0.0
1.0_210,1.0
1.0_211,1.0
1.0_212,1.0
1.0_213,1.0
1.0_214,1.0
1.0_200,1.0
1.0_201,1.0
1.0_202,1.0
1.0_203,1.0
1.0_204,1.0
1.0_205,1.0
1.0_206,1.0
1.0_207,1.0
1.0_209,1.0
1.0_140,1.0
1.0_142,1.0
2.0.0_135,1.3,2.0.0
2.0.0_136,2.0.0
1.0_145,1.0
2.0.0_133,2.0.0
1.0_147,1.0
2.0.0_131,2.0.0
1.0_148,1.0
1.0_130,1.0
2.0.0_148,2.0.0
1.0_131,1.0
2.0.0_149,2.0.0
2.0.0_147,2.0.0
1.0_135,1.0
2.0.0_145,2.0.0
1.0_136,1.0
1.0_137,1.0
2.0.0_143,2.0.0
1.0_138,1.0
1.0_139,1.0
2.0.0_115,2.0.0
1.0_120,1.0
2.0.0_116,2.0.0
1.0_121,1.0
1.0_128,1.0
2.0.0_124,2.0.0
2.0.0_125,2.0.0
1.0_112,1.0
2.0.0_122,2.0.0
1.0_115,1.0
1.0_118,1.0
2.1.0_13,2.1.0
2.1.0_14,2.1.0
1.3_2,1.3
1.3_3,1.3
1.3_4,1.3
1.3_5,1.3
1.3_6,1.3
2.2.0_1,2.2.0
1.3_8,1.3
2.2.0_2,2.2.0
1.3_9,1.3
2.2.0_7,2.2.0
2.2.0_8,2.2.0
2.2.0_15,2.2.0
2.2.0_14,2.2.0
2.2.0_13,2.2.0
2.2.0_12,2.2.0
2.0.0_157,2.0.0
2.0.0_155,2.0.0
2.2.0_23,2.2.0,1.3
2.2.0_27,2.2.0
2.0.0_164,2.0.0
2.0.0_165,2.0.0
2.0.0_163,2.0.0,1.3
2.0.0_160,2.0.0
2.2.0_21,2.2.0
2.2.0_20,2.2.0
2.1.0_1,2.1.0
1.0_19,1.0
1.0_18,1.0
1.0_12,1.0
2.0.0_90,2.0.0
2.0.0_93,2.0.0
2.0.0_95,2.0.0
2.0.0_94,2.0.0
2.0.0_9,1.3
2.0.0_83,1.3,2.0.0
2.0.0_86,1.3
2.0.0_85,1.3
2.0.0_87,2.0.0
2.0.0_89,2.0.0
1.0_37,1.0
1.0_31,1.0
2.0.0_1,1.3
2.0.0_2,1.3,2.0.0
2.0.0_5,2.0.0,1.3
2.0.0_6,1.3
2.0.0_8,1.3
1.0_7,1.0
2.0.0_70,2.0.0
1.0_8,1.0
1.0_9,1.0
2.0.0_75,2.0.0,1.3
1.0_1,1.0
1.0_22,1.0
2.0.0_61,1.3,2.0.0
1.1_28,1.1
1.1_27,1.1
2.0.0_69,2.0.0
1.1_29,1.1
1.1_26,1.1
1.1_22,1.0
1.1_21,1.1
1.1_4,1.1
1.1_6,1.1
1.1_8,1.1
2.0.0_53,1.3
2.0.0_52,1.3
2.0.0_56,1.3
2.0.0_59,2.0.0,1.3
1.1_1,1.1
1.1_2,1.1
1.1_18,1.1
1.1_13,1.1,1.0
1.0_45,1.0
1.1_12,1.1,1.0
1.1_14,1.1
2.0.0_40,1.3
2.0.0_41,1.3
2.0.0_43,2.0.0
1.2_18,1.2
1.1_49,1.1
1.2_17,1.2
1.2_14,1.1
1.2_16,1.2
1.1_47,1.1
1.2_15,1.2
1.1_42,1.1
1.1_41,1.1
1.0_75,1.0
1.2_12,1.2,1.1
1.0_76,1.0
1.1_40,1.1
1.2_2,1.2
1.2_3,1.2
1.2_4,1.1,1.2
1.2_6,1.2
1.2_8,1.2
2.0.0_31,2.0.0,1.3
1.2_9,1.2
2.0.0_35,1.3
2.0.0_34,2.0.0
2.0.0_37,1.3
2.0.0_36,2.0.0
1.2_1,1.2
2.0.0_38,1.3
1.1_34,1.1
1.1_36,1.0
1.1_31,1.1
1.1_30,1.1
1.1_33,1.1
1.1_32,1.1,1.0
1.0_185,1.0
1.0_186,1.0
1.0_187,1.0
1.0_189,1.0
2.0.0_23,1.3,2.0.0
2.0.0_25,1.3
